timestamp_data_utc,elv_spy,speed,soc,amb_temp,soh,regenwh,Motor Pwr(w),Aux Pwr(100w),Motor Temp,Torque Nm,rpm,route_id,longitude,latitude,altitude,timestamp_gps_utc,car_id,time_diff,point_geom,route_code,route_description,driver,start_timestamp,end_timestamp,car_code,car_description,capacity,ref_consumption,timestamp_weather_utc,wind_mph,wind_kph,wind_degree,wind_dir,Frontal_Wind,Veh_deg,totalVehicles,speedAvg,cars_by_speed_interval_0_80,cars_by_speed_interval_80_100,cars_by_speed_interval_100_120,cars_by_speed_interval_0_50,cars_by_speed_interval_50_80,cars_by_speed_interval_80_120,cars_by_speed_interval_120_inf,cars_by_length_interval_0_7,cars_by_length_interval_7_inf,max_speed,radius
13:10.8,,,94,,98.5,,,,,,,47,-1.9731714,43.268997,91.74774000000001,13:10.6,6,0.271,0101000020E610000017A1462F1C92FFBFCFA7F77C6EA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,-0.5784321675720205,54.24611274681877,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:16.4,,,94,,98.5,,,,,,,47,-1.9730778000000002,43.269127000000005,87.91006,13:16.6,6,-0.23800000000000002,0101000020E610000019025EFCB991FFBF99A4B9BD72A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.5024562188459942,36.97696741868754,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:21.9,,,94,,98.5,,,,,,,47,-1.972941,43.26923,85.12458000000001,13:21.7,6,0.245,0101000020E6100000A2D834A12A91FFBFBF0E7D1E76A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.7819012234407523,32.45567759325925,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:27.5,,,94,,98.5,,,,,,,47,-1.972702,43.269382,84.72587,13:27.7,6,-0.22,0101000020E6100000EA7D31F62F90FFBF2E5CEF237BA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,1.4853163378879555,20.63249514656024,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:32.9,,,94,,98.5,,,,,,,47,-1.9725214,43.26945,84.24629,13:32.8,6,0.166,0101000020E6100000018A619F728FFFBFD9C965677DA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.6345836875964107,34.84723829727861,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:38.5,,,94,,98.5,,,,,,,47,-1.9721968,43.269676000000004,81.47928,13:38.8,6,-0.361,0101000020E6100000E0321E4B1E8EFFBF8E4919C684A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.6110597078917385,35.22736686030069,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:44.0,,,94,,98.5,,,,,,,47,-1.9718286,43.269936,79.74108000000001,13:43.9,6,0.077,0101000020E61000005DE5E12D9C8CFFBF4E1FBD428DA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.8642836753732174,31.108808828566097,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:49.4,,,94,,98.5,,,,,,,47,-1.9713298,43.270237,78.057594,13:48.9,6,0.44,0101000020E610000040937E1E918AFFBF23B28D1E97A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.3047841452561121,40.14339606555248,477,93,,,,0.0,102.0,373.0,2,336,141,8,2
13:54.9,,,94,,98.5,,,,,,,47,-1.9709231,43.270579999999995,75.155106,13:55.0,6,-0.068,0101000020E6100000D65C78A2E688FFBF0A328B68A2A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.4554478492800442,37.731845144768045,477,93,,,,0.0,102.0,373.0,2,336,141,8,2
14:00.4,,,94,,98.5,,,,,,,47,-1.9705677,43.270855,71.266075,14:00.1,6,0.281,0101000020E61000009C4D74097287FFBF68AA0E52ABA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.8122767386781745,31.9599300537905,477,93,,,,0.0,102.0,373.0,2,336,141,8,2
