timestamp_data_utc,elv_spy,speed,soc,amb_temp,soh,regenwh,Motor Pwr(w),Aux Pwr(100w),Motor Temp,Torque Nm,rpm,route_id,longitude,latitude,altitude,timestamp_gps_utc,car_id,time_diff,point_geom,route_code,route_description,driver,start_timestamp,end_timestamp,car_code,car_description,capacity,ref_consumption,timestamp_weather_utc,wind_mph,wind_kph,wind_degree,wind_dir,Frontal_Wind,Veh_deg,totalVehicles,speedAvg,cars_by_speed_interval_0_80,cars_by_speed_interval_80_100,cars_by_speed_interval_100_120,cars_by_speed_interval_0_50,cars_by_speed_interval_50_80,cars_by_speed_interval_80_120,cars_by_speed_interval_120_inf,cars_by_length_interval_0_7,cars_by_length_interval_7_inf,max_speed,radius
30:57.6,,,86,,98.5,,,,,,,12,-2.2714121,43.178883,141.78833,30:57.2,6,0.45,0101000020E6100000AE1A191EDA2B02C04F7BC695E5964540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,-3.5872281089069253,26.018077033243998,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
31:03.1,,,86,,98.5,,,,,,,12,-2.271029,43.17907,141.31188999999998,31:03.2,6,-0.099,0101000020E6100000158B423F112B02C02EC44DBAEB964540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,-3.0651820943212593,23.63779646123081,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
31:08.6,,,86,,98.5,,,,,,,12,-2.2707433999999997,43.179195,140.86706999999998,31:08.3,6,0.3,0101000020E610000085D9BA8A7B2A02C044296BE5EF964540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,-4.0677992525077835,28.234545733586092,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
31:14.1,,,86,,98.5,,,,,,,12,-2.2705162,43.179317,139.19055,31:14.3,6,-0.179,0101000020E6100000394EC065042A02C0710DE0EBF3964540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,2.165088704372723,0.412985012336747,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
31:19.6,,,86,,98.5,,,,,,,12,-2.2701,43.179320000000004,138.97125,31:19.3,6,0.355,0101000020E6100000C192693C2A2902C083B55AF5F3964540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,-4.052778610687855,28.164858018422063,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
31:25.1,,,86,,98.5,,,,,,,12,-2.2699263,43.179413000000004,138.53368999999998,31:25.3,6,-0.182,0101000020E610000096CFD12ECF2802C0E74B77F0F6964540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,-4.406746565427422,29.814773104368328,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
31:30.6,,,86,,98.5,,,,,,,12,-2.2697675,43.179504,139.15466,31:30.4,6,0.27,0101000020E61000004AFBF6E07B2802C0DF4DD8FAF9964540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,-3.6239891255244943,26.18671238309621,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
31:36.2,,,86,,98.5,,,,,,,12,-2.2692266,43.17977,126.67291000000002,31:36.4,6,-0.129,0101000020E610000046862C3D602702C04C7ACECC02974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,-10.007143445098095,60.334160942393616,168,74,,,,1.0,123.0,44.0,0,146,22,65,2
31:41.8,,,86,,98.5,,,,,,,12,-2.2690842,43.18002,125.25464,31:41.4,6,0.381,0101000020E6100000962112AE152702C09BCD3EEA0A974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,-10.630100140594397,64.85521436921033,168,74,,,,1.0,123.0,44.0,0,146,22,65,2
31:47.3,,,86,,98.5,,,,,,,12,-2.2689002,43.180412,121.11041000000002,31:47.4,6,-0.11900000000000001,0101000020E61000001A882317B52602C0536639BF17974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,-8.911496874870116,53.27492309307659,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
31:52.8,,,86,,98.5,,,,,,,12,-2.2687204,43.180653,120.85797,31:52.4,6,0.359,0101000020E6100000B692CAD2562602C0C026E79B1F974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,-7.027809691206013,42.72454356180901,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
31:58.3,,,86,,98.5,,,,,,,12,-2.2683122000000004,43.18103,121.82135,31:58.5,6,-0.159,0101000020E610000011BCE7E1802502C03104A50D2C974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,30:04.6,8.1,13.0,350,N,-6.472627498399636,39.86079364180011,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
32:03.8,,,86,,98.5,,,,,,,12,-2.2679553,43.181328,121.20154,32:03.5,6,0.32899999999999996,0101000020E6100000A75192BFC52402C0D3BAD3BE35974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,33:54.5,8.1,13.0,350,N,-2.515434382287585,21.156816303139756,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
32:09.4,,,86,,98.5,,,,,,,12,-2.2676659,43.18144,123.63977,32:09.5,6,-0.16,0101000020E610000000AC2BF22D2402C0FA0F236339974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,33:54.5,8.1,13.0,350,N,-5.512678077577058,35.09068295730923,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
32:15.2,,,86,,98.5,,,,,,,12,-2.2673427999999998,43.181667,123.03998,32:15.6,6,-0.397,0101000020E610000045F594A4842302C0141E76D740974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,33:54.5,8.1,13.0,350,N,-6.609237028410111,40.55750271619483,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
32:20.7,,,86,,98.5,,,,,,,12,-2.2671056,43.18187,125.462524,32:20.6,6,0.081,0101000020E6100000AEA0C442082302C0471DA18F47974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,33:54.5,8.1,13.0,350,N,-4.730307492147699,31.338045244232976,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
32:26.2,,,86,,98.5,,,,,,,12,-2.2667558,43.182083,129.46289,32:26.6,6,-0.44799999999999995,0101000020E6100000832568DD502202C0FC7843754E974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,33:54.5,8.1,13.0,350,N,-5.26640116290131,33.89788147593785,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
32:31.6,,,86,,98.5,,,,,,,12,-2.26654,43.182228,128.68024,32:31.6,6,-0.063,0101000020E61000009F94A4C6DF2102C03B6D324F53974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,33:54.5,8.1,13.0,350,N,-5.921530486844421,37.09726065680574,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
32:37.2,,,86,,98.5,,,,,,,12,-2.266339,43.18238,127.69397,32:37.7,6,-0.493,0101000020E610000023CE1652762102C03ED3A64558974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,33:54.5,8.1,13.0,350,N,-7.750379906682867,46.59701648696831,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
32:42.6,,,86,,98.5,,,,,,,12,-2.2661943,43.182533,129.21204,32:42.7,6,-0.121,0101000020E61000006D9CA08F2A2102C0D01DCC3F5D974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,33:54.5,8.1,13.0,350,N,-5.223257474543491,33.69006752612658,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
32:48.1,,,86,,98.5,,,,,,,12,-2.2659542999999998,43.182693,131.56665,32:47.8,6,0.313,0101000020E6100000A242D89DAC2002C0AA8A807562974540,20230418_DACIA_AZPEITIA_DONOSTIA_012,,d4,30:53.2,11:06.0,DACIA_SPRING,Dacia Spring 33 kW,33000,139,33:54.5,8.1,13.0,350,N,-1.5907671230604914,17.02871142392748,168,74,,,,1.0,123.0,44.0,0,146,22,25,2
